date,security,field,value
2010-02-26,ULVR LN Equity,PX_VOLUME,62065856.0
2010-02-26,UU/ LN Equity,PX_VOLUME,59241683.0
2010-02-26,VOD LN Equity,PX_VOLUME,1338392975.0
2010-02-26,WEIR LN Equity,PX_VOLUME,14067740.0
2010-02-26,WTB LN Equity,PX_VOLUME,18545501.0
2010-02-26,AAL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2336.326
2010-02-26,ABF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,950.0
2010-02-26,ADM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1240.0
2010-02-26,ALW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,317.0
2010-02-26,ANTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,883.5
2010-02-26,AV/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,513.553
2010-02-26,AZN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2993.087
2010-02-26,BA/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,374.3
2010-02-26,BAB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,464.216
2010-02-26,BARC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,290.067
2010-02-26,BATS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2229.5
2010-02-26,BEZ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,112.8
2010-02-26,BKG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,768.992
2010-02-26,BLND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,446.137
2010-02-26,BNZL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,680.5
2010-02-26,BP/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,587.471
2010-02-26,BRBY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,629.17
2010-02-26,BT/A LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,114.9
2010-02-26,BTRW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,113.8
2010-02-26,CNA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,279.7
2010-02-26,CPG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,549.825
2010-02-26,CRDA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,954.879
2010-02-26,DCC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1723.015
2010-02-26,DGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1064.0
2010-02-26,DPLM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,177.0
2010-02-26,ENT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,196.0
2010-02-26,EXPN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,607.0
2010-02-26,FCIT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,277.0
2010-02-26,FRES LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,750.5
2010-02-26,GAW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,372.5
2010-02-26,GSK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1246.551
2010-02-26,HLMA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,252.527
2010-02-26,HSBA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,719.6
2010-02-26,HSX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,510.151
2010-02-26,HWDN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,81.5
2010-02-26,IAG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,140.022
2010-02-26,ICG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,318.15
2010-02-26,IGG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,391.67
2010-02-26,IHG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,21.465
2010-02-26,III LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,263.1
2010-02-26,IMB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2099.329
2010-02-26,IMI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,645.714
2010-02-26,INF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,308.88
2010-02-26,ITRK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1282.0
2010-02-26,JD/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,5.75
2010-02-26,KGF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,215.0
2010-02-26,LAND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,682.086
2010-02-26,LGEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,77.15
2010-02-26,LLOY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,52.5
2010-02-26,LMP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,119.25
2010-02-26,LSEG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,612.562
2010-02-26,MKS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,315.714
2010-02-26,MNDI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,418.66
2010-02-26,MRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,491.765
2010-02-26,NG/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,593.464
2010-02-26,NWG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,405.677
2010-02-26,NXT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1875.0
2010-02-26,PCT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,25.25
2010-02-26,PRU LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,514.919
2010-02-26,PSN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,390.1
2010-02-26,PSON LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,912.0
2010-02-26,REL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,492.0
2010-02-26,RIO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3392.853
2010-02-26,RKT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3568.887
2010-02-26,RMV LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,63.5
2010-02-26,RR/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,191.488
2010-02-26,RTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,128.9
2010-02-26,SBRY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,330.4
2010-02-26,SDLF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,428.721
2010-02-26,SDR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,203.32
2010-02-26,SGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,254.336
2010-02-26,SGRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,304.69
2010-02-26,SHEL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1817.641
2010-02-26,SMIN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1039.0
2010-02-26,SMT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,104.8
2010-02-26,SN/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,673.5
2010-02-26,SPX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1367.692
2010-02-26,SSE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1141.488
2010-02-26,STAN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1432.31
2010-02-26,STJ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,255.8
2010-02-26,SVT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1165.0
2010-02-26,TSCO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,531.62
2010-02-26,ULVR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2082.015
2010-02-26,UU/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,543.5
2010-02-26,VOD LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,176.232
2010-02-26,WEIR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,781.0
2010-02-26,WTB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1219.953
2010-03-31,AAL LN Equity,PX_LAST,2809.457
2010-03-31,ABF LN Equity,PX_LAST,978.5
2010-03-31,ADM LN Equity,PX_LAST,1320.0
2010-03-31,ALW LN Equity,PX_LAST,341.5
2010-03-31,ANTO LN Equity,PX_LAST,1040.0
2010-03-31,AV/ LN Equity,PX_LAST,506.974
2010-03-31,AZN LN Equity,PX_LAST,2939.0
2010-03-31,BA/ LN Equity,PX_LAST,371.3
2010-03-31,BAB LN Equity,PX_LAST,531.225
2010-03-31,BARC LN Equity,PX_LAST,332.825
2010-03-31,BATS LN Equity,PX_LAST,2271.5
2010-03-31,BEZ LN Equity,PX_LAST,108.4
2010-03-31,BKG LN Equity,PX_LAST,843.611
2010-03-31,BLND LN Equity,PX_LAST,481.1
2010-03-31,BNZL LN Equity,PX_LAST,721.0
2010-03-31,BP/ LN Equity,PX_LAST,623.4
2010-03-31,BRBY LN Equity,PX_LAST,714.5
2010-03-31,BT/A LN Equity,PX_LAST,123.9
2010-03-31,BTRW LN Equity,PX_LAST,124.0
2010-03-31,CNA LN Equity,PX_LAST,293.9
2010-03-31,CPG LN Equity,PX_LAST,581.231
2010-03-31,CRDA LN Equity,PX_LAST,994.135
2010-03-31,DCC LN Equity,PX_LAST,1710.444
2010-03-31,DGE LN Equity,PX_LAST,1106.0
2010-03-31,DPLM LN Equity,PX_LAST,198.5
2010-03-31,ENT LN Equity,PX_LAST,189.0
2010-03-31,EXPN LN Equity,PX_LAST,648.5
2010-03-31,FCIT LN Equity,PX_LAST,288.1
2010-03-31,FRES LN Equity,PX_LAST,848.0
2010-03-31,GAW LN Equity,PX_LAST,367.5
2010-03-31,GSK LN Equity,PX_LAST,1280.166
2010-03-31,HLMA LN Equity,PX_LAST,252.2
2010-03-31,HSBA LN Equity,PX_LAST,668.0
2010-03-31,HSX LN Equity,PX_LAST,480.024
2010-03-31,HWDN LN Equity,PX_LAST,77.15
2010-03-31,IAG LN Equity,PX_LAST,161.105
2010-03-31,ICG LN Equity,PX_LAST,355.687
2010-03-31,IGG LN Equity,PX_LAST,402.2
2010-03-31,IHG LN Equity,PX_LAST,24.007
2010-03-31,III LN Equity,PX_LAST,291.2
2010-03-31,IMB LN Equity,PX_LAST,2010.0
2010-03-31,IMI LN Equity,PX_LAST,754.286
2010-03-31,INF LN Equity,PX_LAST,356.57
2010-03-31,ITRK LN Equity,PX_LAST,1458.0
2010-03-31,JD/ LN Equity,PX_LAST,6.52
2010-03-31,KGF LN Equity,PX_LAST,214.4
2010-03-31,LAND LN Equity,PX_LAST,723.2
2010-03-31,LGEN LN Equity,PX_LAST,88.05
2010-03-31,LLOY LN Equity,PX_LAST,62.77
2010-03-31,LMP LN Equity,PX_LAST,119.0
2010-03-31,LSEG LN Equity,PX_LAST,654.474
2010-03-31,MKS LN Equity,PX_LAST,353.971
2010-03-31,MNDI LN Equity,PX_LAST,510.51
2010-03-31,MRO LN Equity,PX_LAST,621.979
2010-03-31,NG/ LN Equity,PX_LAST,583.907
2010-03-31,NWG LN Equity,PX_LAST,473.846
2010-03-31,NXT LN Equity,PX_LAST,2164.0
2010-03-31,PCT LN Equity,PX_LAST,28.98
2010-03-31,PRU LN Equity,PX_LAST,467.914
2010-03-31,PSN LN Equity,PX_LAST,465.5
2010-03-31,PSON LN Equity,PX_LAST,1036.0
2010-03-31,REL LN Equity,PX_LAST,525.5
2010-03-31,RIO LN Equity,PX_LAST,3905.0
2010-03-31,RKT LN Equity,PX_LAST,3682.562
2010-03-31,RMV LN Equity,PX_LAST,67.4
2010-03-31,RR/ LN Equity,PX_LAST,204.357
2010-03-31,RTO LN Equity,PX_LAST,130.4
2010-03-31,SBRY LN Equity,PX_LAST,327.6
2010-03-31,SDLF LN Equity,PX_LAST,527.513
2010-03-31,SDR LN Equity,PX_LAST,239.19
2010-03-31,SGE LN Equity,PX_LAST,251.521
2010-03-31,SGRO LN Equity,PX_LAST,305.55
2010-03-31,SHEL LN Equity,PX_LAST,1910.0
2010-03-31,SMIN LN Equity,PX_LAST,1136.0
2010-03-31,SMT LN Equity,PX_LAST,121.8
2010-03-31,SN/ LN Equity,PX_LAST,656.5
2010-03-31,SPX LN Equity,PX_LAST,1510.923
2010-03-31,SSE LN Equity,PX_LAST,1101.0
2010-03-31,STAN LN Equity,PX_LAST,1648.25
2010-03-31,STJ LN Equity,PX_LAST,260.5
2010-03-31,SVT LN Equity,PX_LAST,1195.0
2010-03-31,TSCO LN Equity,PX_LAST,551.57
2010-03-31,ULVR LN Equity,PX_LAST,2074.869
2010-03-31,UU/ LN Equity,PX_LAST,559.0
2010-03-31,VOD LN Equity,PX_LAST,189.377
2010-03-31,WEIR LN Equity,PX_LAST,935.0
2010-03-31,WTB LN Equity,PX_LAST,1266.346
2010-03-31,AAL LN Equity,PX_VOLUME,98672031.0
2010-03-31,ABF LN Equity,PX_VOLUME,29469088.0
2010-03-31,ADM LN Equity,PX_VOLUME,13681420.0
2010-03-31,ALW LN Equity,PX_VOLUME,52014819.0
2010-03-31,ANTO LN Equity,PX_VOLUME,58324685.0
2010-03-31,AV/ LN Equity,PX_VOLUME,211085641.0
2010-03-31,AZN LN Equity,PX_VOLUME,93972269.0
2010-03-31,BA/ LN Equity,PX_VOLUME,246571876.0
2010-03-31,BAB LN Equity,PX_VOLUME,71776103.0
2010-03-31,BARC LN Equity,PX_VOLUME,1436741774.0
2010-03-31,BATS LN Equity,PX_VOLUME,99169493.0
2010-03-31,BEZ LN Equity,PX_VOLUME,39257242.0
2010-03-31,BKG LN Equity,PX_VOLUME,11094555.0
2010-03-31,BLND LN Equity,PX_VOLUME,74418107.0
2010-03-31,BNZL LN Equity,PX_VOLUME,19030620.0
2010-03-31,BP/ LN Equity,PX_VOLUME,772405924.0
2010-03-31,BRBY LN Equity,PX_VOLUME,32700549.0
2010-03-31,BT/A LN Equity,PX_VOLUME,633246457.0
2010-03-31,BTRW LN Equity,PX_VOLUME,199108841.0
2010-03-31,CNA LN Equity,PX_VOLUME,320736338.0
2010-03-31,CPG LN Equity,PX_VOLUME,119484884.0
2010-03-31,CRDA LN Equity,PX_VOLUME,7288344.0
2010-03-31,DCC LN Equity,PX_VOLUME,1755688.0
2010-03-31,DGE LN Equity,PX_VOLUME,89584652.0
2010-03-31,DPLM LN Equity,PX_VOLUME,9118897.0
2010-03-31,ENT LN Equity,PX_VOLUME,2571263.0
2010-03-31,EXPN LN Equity,PX_VOLUME,72714352.0
2010-03-31,FCIT LN Equity,PX_VOLUME,24486434.0
2010-03-31,FRES LN Equity,PX_VOLUME,15592418.0
2010-03-31,GAW LN Equity,PX_VOLUME,331248.0
2010-03-31,GSK LN Equity,PX_VOLUME,171461349.0
2010-03-31,HLMA LN Equity,PX_VOLUME,19118536.0
2010-03-31,HSBA LN Equity,PX_VOLUME,1012047055.0
2010-03-31,HSX LN Equity,PX_VOLUME,12011721.0
2010-03-31,HWDN LN Equity,PX_VOLUME,49231626.0
2010-03-31,IAG LN Equity,PX_VOLUME,284480847.0
2010-03-31,ICG LN Equity,PX_VOLUME,19409742.0
2010-03-31,IGG LN Equity,PX_VOLUME,28157322.0
2010-03-31,IHG LN Equity,PX_VOLUME,18833673.0
2010-03-31,III LN Equity,PX_VOLUME,74910801.0
2010-03-31,IMB LN Equity,PX_VOLUME,58670056.0
2010-03-31,IMI LN Equity,PX_VOLUME,29907185.0
2010-03-31,INF LN Equity,PX_VOLUME,49791967.0
2010-03-31,ITRK LN Equity,PX_VOLUME,8336598.0
2010-03-31,JD/ LN Equity,PX_VOLUME,45327900.0
2010-03-31,KGF LN Equity,PX_VOLUME,277408888.0
2010-03-31,LAND LN Equity,PX_VOLUME,53738434.0
2010-03-31,LGEN LN Equity,PX_VOLUME,624346667.0
2010-03-31,LLOY LN Equity,PX_VOLUME,5484371328.0
2010-03-31,LMP LN Equity,PX_VOLUME,22600468.0
2010-03-31,LSEG LN Equity,PX_VOLUME,23982429.0
2010-03-31,MKS LN Equity,PX_VOLUME,200041576.0
2010-03-31,MNDI LN Equity,PX_VOLUME,31598381.0
2010-03-31,MRO LN Equity,PX_VOLUME,12791058.0
2010-03-31,NG/ LN Equity,PX_VOLUME,118638180.0
2010-03-31,NWG LN Equity,PX_VOLUME,291864288.0
2010-03-31,NXT LN Equity,PX_VOLUME,29805773.0
2010-03-31,PCT LN Equity,PX_VOLUME,107833980.0
2010-03-31,PRU LN Equity,PX_VOLUME,428621382.0
2010-03-31,PSN LN Equity,PX_VOLUME,57486187.0
2010-03-31,PSON LN Equity,PX_VOLUME,62541204.0
2010-03-31,REL LN Equity,PX_VOLUME,107128428.0
2010-03-31,RIO LN Equity,PX_VOLUME,141281236.0
2010-03-31,RKT LN Equity,PX_VOLUME,32021113.0
2010-03-31,RMV LN Equity,PX_VOLUME,143668760.0
2010-03-31,RR/ LN Equity,PX_VOLUME,376443226.0
2010-03-31,RTO LN Equity,PX_VOLUME,111921178.0
2010-03-31,SBRY LN Equity,PX_VOLUME,99323119.0
2010-03-31,SDLF LN Equity,PX_VOLUME,853689.0
2010-03-31,SDR LN Equity,PX_VOLUME,58930985.0
2010-03-31,SGE LN Equity,PX_VOLUME,65918203.0
2010-03-31,SGRO LN Equity,PX_VOLUME,58140069.0
2010-03-31,SHEL LN Equity,PX_VOLUME,81898657.0
2010-03-31,SMIN LN Equity,PX_VOLUME,23693549.0
2010-03-31,SMT LN Equity,PX_VOLUME,89936745.0
2010-03-31,SN/ LN Equity,PX_VOLUME,49688286.0
2010-03-31,SPX LN Equity,PX_VOLUME,2243771.0
2010-03-31,SSE LN Equity,PX_VOLUME,58909727.0
2010-03-31,STAN LN Equity,PX_VOLUME,162551612.0
2010-03-31,STJ LN Equity,PX_VOLUME,6713464.0
2010-03-31,SVT LN Equity,PX_VOLUME,16297320.0
2010-03-31,TSCO LN Equity,PX_VOLUME,282412357.0
2010-03-31,ULVR LN Equity,PX_VOLUME,63303058.0
2010-03-31,UU/ LN Equity,PX_VOLUME,50285538.0
2010-03-31,VOD LN Equity,PX_VOLUME,1335851954.0
2010-03-31,WEIR LN Equity,PX_VOLUME,16387789.0
2010-03-31,WTB LN Equity,PX_VOLUME,15791337.0
2010-03-31,AAL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2809.457
2010-03-31,ABF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,978.5
2010-03-31,ADM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1351.723
2010-03-31,ALW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,343.654
2010-03-31,ANTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1040.0
2010-03-31,AV/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,526.783
2010-03-31,AZN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3050.696
2010-03-31,BA/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,371.3
2010-03-31,BAB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,531.225
2010-03-31,BARC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,334.436
2010-03-31,BATS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2344.269
2010-03-31,BEZ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,113.049
2010-03-31,BKG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,843.611
2010-03-31,BLND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,487.811
2010-03-31,BNZL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,721.0
2010-03-31,BP/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,632.849
2010-03-31,BRBY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,718.692
2010-03-31,BT/A LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,123.9
2010-03-31,BTRW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,124.0
2010-03-31,CNA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,293.9
2010-03-31,CPG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,593.126
2010-03-31,CRDA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,994.135
2010-03-31,DCC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1710.444
2010-03-31,DGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1120.924
2010-03-31,DPLM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,198.5
2010-03-31,ENT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,189.0
2010-03-31,EXPN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,648.5
2010-03-31,FCIT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,291.75
2010-03-31,FRES LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,848.0
2010-03-31,GAW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,367.5
2010-03-31,GSK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1299.432
2010-03-31,HLMA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,255.567
2010-03-31,HSBA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,674.278
2010-03-31,HSX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,494.194
2010-03-31,HWDN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,77.15
2010-03-31,IAG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,161.105
2010-03-31,ICG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,355.687
2010-03-31,IGG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,407.37
2010-03-31,IHG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,24.447
2010-03-31,III LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,291.2
2010-03-31,IMB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2062.391
2010-03-31,IMI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,754.286
2010-03-31,INF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,356.57
2010-03-31,ITRK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1458.0
2010-03-31,JD/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6.52
2010-03-31,KGF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,214.4
2010-03-31,LAND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,731.153
2010-03-31,LGEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,88.05
2010-03-31,LLOY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,62.77
2010-03-31,LMP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,121.2
2010-03-31,LSEG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,654.474
2010-03-31,MKS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,353.971
2010-03-31,MNDI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,510.51
2010-03-31,MRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,635.656
2010-03-31,NG/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,583.907
2010-03-31,NWG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,473.846
2010-03-31,NXT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2164.0
2010-03-31,PCT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,28.98
2010-03-31,PRU LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,467.914
2010-03-31,PSN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,465.5
2010-03-31,PSON LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1036.0
2010-03-31,REL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,525.5
2010-03-31,RIO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3938.493
2010-03-31,RKT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3743.813
2010-03-31,RMV LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,67.4
2010-03-31,RR/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,204.357
2010-03-31,RTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,130.4
2010-03-31,SBRY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,327.6
2010-03-31,SDLF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,527.513
2010-03-31,SDR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,242.897
2010-03-31,SGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,256.806
2010-03-31,SGRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,314.537
2010-03-31,SHEL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1939.494
2010-03-31,SMIN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1146.5
2010-03-31,SMT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,121.8
2010-03-31,SN/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,656.5
2010-03-31,SPX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1510.923
2010-03-31,SSE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1121.123
2010-03-31,STAN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1676.71
2010-03-31,STJ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,263.251
2010-03-31,SVT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1195.0
2010-03-31,TSCO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,551.57
2010-03-31,ULVR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2093.918
2010-03-31,UU/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,559.0
2010-03-31,VOD LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,189.377
2010-03-31,WEIR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,935.0
2010-03-31,WTB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1266.346
2010-04-30,AAL LN Equity,PX_LAST,2742.495
2010-04-30,ABF LN Equity,PX_LAST,1006.0
2010-04-30,ADM LN Equity,PX_LAST,1315.0
2010-04-30,ALW LN Equity,PX_LAST,339.7
2010-04-30,ANTO LN Equity,PX_LAST,999.0
2010-04-30,AV/ LN Equity,PX_LAST,458.816
2010-04-30,AZN LN Equity,PX_LAST,2889.0
2010-04-30,BA/ LN Equity,PX_LAST,344.4
2010-04-30,BAB LN Equity,PX_LAST,515.796
2010-04-30,BARC LN Equity,PX_LAST,312.457
2010-04-30,BATS LN Equity,PX_LAST,2054.0
2010-04-30,BEZ LN Equity,PX_LAST,114.0
2010-04-30,BKG LN Equity,PX_LAST,863.302
2010-04-30,BLND LN Equity,PX_LAST,468.4
2010-04-30,BNZL LN Equity,PX_LAST,764.0
2010-04-30,BP/ LN Equity,PX_LAST,575.5
2010-04-30,BRBY LN Equity,PX_LAST,673.5
2010-04-30,BT/A LN Equity,PX_LAST,126.7
2010-04-30,BTRW LN Equity,PX_LAST,124.7
2010-04-30,CNA LN Equity,PX_LAST,294.6
2010-04-30,CPG LN Equity,PX_LAST,590.071
2010-04-30,CRDA LN Equity,PX_LAST,1068.403
2010-04-30,DCC LN Equity,PX_LAST,1746.499
2010-04-30,DGE LN Equity,PX_LAST,1115.0
2010-04-30,DPLM LN Equity,PX_LAST,222.5
2010-04-30,ENT LN Equity,PX_LAST,193.0
2010-04-30,EXPN LN Equity,PX_LAST,607.5
2010-04-30,FCIT LN Equity,PX_LAST,288.4
2010-04-30,FRES LN Equity,PX_LAST,801.5
2010-04-30,GAW LN Equity,PX_LAST,372.5
2010-04-30,GSK LN Equity,PX_LAST,1225.034
2010-04-30,HLMA LN Equity,PX_LAST,272.4
2010-04-30,HSBA LN Equity,PX_LAST,668.0
2010-04-30,HSX LN Equity,PX_LAST,478.733
